task,arm,demonstration,boundary,state,family,condition,target,observed,reliability,decision_stable,target_decision_match,compatibility,threshold,log_likelihood,log_likelihood_margin,threshold_pass,decision,target_probability
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t66,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-415835.1057178612,-415869.5854375036,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t66,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-83603.34258473404,-83627.30574461672,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t66,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-58713.22627168897,-58721.38453269594,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t66,own_relation,left/bottle,linked,1,1.0,1,1,0.6999999910236735,,,,,linked,0.9999999775591838
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t67,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-378825.25525138347,-378859.7652645925,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t67,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-378627.47085347614,-378661.9505731185,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t67,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-78538.11520279392,-78562.0783626766,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t67,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-65029.07461400316,-65037.23287501014,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t67,own_relation,left/bottle,linked,1,1.0,1,1,0.6999998188245453,,,,,linked,0.9999995470613632
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t68,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-360961.3463881859,-360995.85640139494,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t68,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-360760.06257868215,-360794.5422983245,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t68,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-76066.49284465708,-76090.45600453977,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t68,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-68068.1799421425,-68076.33820314947,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t68,own_relation,left/bottle,linked,1,1.0,1,1,0.699999646051061,,,,,linked,0.9999991151276527
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t69,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-343556.506126705,-343591.016139914,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t69,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-343363.19594057166,-343397.67566021404,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t69,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-73630.97442165182,-73654.9375815345,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t69,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-71022.89042808009,-71031.04868908707,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t69,own_relation,left/bottle,linked,1,1.0,1,1,0.6999999733502043,,,,,linked,0.999999933375511
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t70,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-326648.9444586832,-326683.4544718922,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t70,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-326466.75550614024,-326501.2352257826,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t70,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-71229.50086684634,-71253.46402672902,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t70,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-72928.89720646813,-72937.0554674751,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t70,own_relation,left/bottle,linked,1,1.0,1,1,0.6999991929294996,,,,,linked,0.9999979823237494
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t71,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-310191.7045545442,-310226.2145677532,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t71,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-310023.83596263157,-310058.31568227394,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t71,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-68854.6720728423,-68878.63523272498,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t71,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-71757.6871336075,-71765.84539461447,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t71,own_relation,left/bottle,linked,1,1.0,1,1,0.6999993821845092,,,,,linked,0.9999984554612733
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t72,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-294191.08183678857,-294225.5918499976,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t72,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-294043.3583787394,-294077.83809838176,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t72,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-66505.59973154515,-66529.56289142783,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t72,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-70396.61038494046,-70404.76864594744,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t72,own_relation,left/bottle,linked,1,1.0,1,1,0.6999996607385596,,,,,linked,0.999999151846399
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t73,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-263803.889892233,-263838.399905442,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t73,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-263693.8090342811,-263728.2887539235,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t73,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-61957.14047680361,-61981.1036366863,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t73,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-67234.508238209,-67242.66649921598,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t73,own_relation,left/bottle,linked,1,1.0,1,1,0.6999996662561483,,,,,linked,0.9999991656403711
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t74,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-249336.60537827763,-249371.11539148662,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t74,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-249243.61623522645,-249278.0959548688,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t74,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-59723.52485074699,-59747.48801062968,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t74,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-65418.474486292806,-65426.63274729978,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t74,own_relation,left/bottle,linked,1,1.0,1,1,0.6999995155251729,,,,,linked,0.9999987888129321
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t75,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-235357.31472830038,-235391.82474150936,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t75,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-235291.7111749048,-235326.19089454715,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t75,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-57527.26019423926,-57551.22335412195,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t75,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-63488.39294214897,-63496.55120315594,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t75,own_relation,left/bottle,linked,1,1.0,1,1,0.699999930931838,,,,,linked,0.999999827329595
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t76,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-221896.38194390378,-221930.89195711276,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t76,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-221858.03453227237,-221892.51425191472,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t76,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-55367.22378164545,-55391.18694152814,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t76,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-61449.12460473059,-61457.282865737565,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t76,own_relation,left/bottle,linked,1,1.0,1,1,0.6999995422767258,,,,,linked,0.9999988556918147
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t77,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-208947.83887283495,-208982.34888604394,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t77,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-208932.4151225856,-208966.89484222795,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t77,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-53249.98156157723,-53273.94472145992,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t77,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-59331.7551142284,-59339.913375235374,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t77,own_relation,left/bottle,linked,1,1.0,1,1,0.6999997361146406,,,,,linked,0.9999993402866019
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t78,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-196533.34006314326,-196567.85007635225,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t78,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-196548.69787120697,-196583.17759084931,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t78,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-51180.225067447,-51204.18822732969,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t78,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-57144.702364948214,-57152.86062595519,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t78,own_relation,left/bottle,linked,1,1.0,1,1,0.6999992182897512,,,,,linked,0.9999980457243782
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t79,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-173223.9734048538,-173258.4834180628,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t79,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-173289.3923135812,-173323.87203322354,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t79,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-47164.69610970922,-47188.65926959191,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t79,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-52608.45276109094,-52616.61102209792,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t79,own_relation,left/bottle,linked,1,1.0,1,1,0.6999998502728413,,,,,linked,0.9999996256821033
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t80,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-162298.20586087662,-162332.7158740856,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t80,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-162394.30996982538,-162428.78968946773,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t80,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-45210.2119732815,-45234.175133164186,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t80,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-50272.28508955077,-50280.44335055775,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t80,own_relation,left/bottle,linked,1,1.0,1,1,0.699998743716564,,,,,linked,0.9999968592914101
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t81,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-151886.45980500188,-151920.96981821087,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t81,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-152008.751787606,-152043.23150724833,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t81,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-43306.02231945982,-43329.98547934251,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t81,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-47923.548293299114,-47931.70655430609,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t81,own_relation,left/bottle,linked,1,1.0,1,1,0.699999844122743,,,,,linked,0.9999996103068576
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t82,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-141941.65487354907,-141976.16488675805,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t82,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-142096.03605324565,-142130.515772888,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t82,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-41441.287735065176,-41465.250894947865,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t82,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-45558.885853575426,-45567.0441145824,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t82,own_relation,left/bottle,linked,1,1.0,1,1,0.6999992648491186,,,,,linked,0.9999981621227964
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t83,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-132487.56082230568,-132522.07083551466,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t83,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-132668.8019120848,-132703.28163172715,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t83,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-39626.04727353665,-39650.01043341934,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t83,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-43203.58975253277,-43211.74801353974,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t83,own_relation,left/bottle,linked,1,1.0,1,1,0.6999999538640738,,,,,linked,0.9999998846601845
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t84,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-123476.65900908521,-123511.1690222942,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t84,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-123683.29912677065,-123717.778846413,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t84,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-37849.3803823725,-37873.34354225519,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t84,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-40849.93049943066,-40858.08876043763,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t84,own_relation,left/bottle,linked,1,1.0,1,1,0.6999998352250583,,,,,linked,0.9999995880626458
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t85,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-106842.62179686314,-106877.13181007213,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t85,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-107099.39642959672,-107133.87614923906,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t85,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-34438.89050703907,-34462.85366692176,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t85,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-36220.88010336164,-36229.038364368615,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t85,own_relation,left/bottle,linked,1,1.0,1,1,0.699999812785229,,,,,linked,0.9999995319630729
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t86,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-99161.68032657563,-99196.19033978462,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t86,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-99444.80399301814,-99479.28371266049,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t86,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-32794.79987034617,-32818.76303022886,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t86,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-33947.978745296656,-33956.13700630363,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t86,own_relation,left/bottle,linked,1,1.0,1,1,0.6999998037164613,,,,,linked,0.9999995092911534
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t87,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-91950.65633507947,-91985.16634828846,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t87,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-92253.61774147101,-92288.09746111336,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t87,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-31213.948200400853,-31237.911360283542,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t87,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-31738.81611698227,-31746.97437798925,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t87,own_relation,left/bottle,linked,1,1.0,1,1,0.6999996970587283,,,,,linked,0.9999992426468212
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t88,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-85131.19524421661,-85165.7052574256,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t88,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-85452.95532024042,-85487.43503988277,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t88,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-29670.51250995222,-29694.47566983491,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t88,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-29573.78604419429,-29581.94430520127,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t88,own_relation,left/bottle,linked,1,1.0,1,1,0.6999998820869052,,,,,linked,0.9999997052172632
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t89,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-78716.1202186076,-78750.63023181658,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t89,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-79058.78777818549,-79093.26749782784,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t89,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-28176.108623772365,-28200.071783655054,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t89,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-27460.65020754579,-27468.80846855277,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t89,own_relation,left/bottle,linked,1,1.0,1,1,0.6999999390993829,,,,,linked,0.9999998477484572
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t90,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-72706.04572063965,-72740.55573384864,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t90,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-73070.95989325318,-73105.43961289553,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t90,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-26737.519118926866,-26761.482278809555,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t90,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-25420.378423988644,-25428.536684995623,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t90,own_relation,left/bottle,linked,1,1.0,1,1,0.6999995094078163,,,,,linked,0.9999987735195407
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t91,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-61750.54821663371,-61785.0582298427,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t91,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-62152.56297407955,-62187.0426937219,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t91,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-23983.837689318738,-24007.800849201427,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t91,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-21525.11602779734,-21533.274288804318,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t91,own_relation,left/bottle,linked,1,1.0,1,1,0.6999994653932892,,,,,linked,0.9999986634832229
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t92,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-56822.0715089297,-56856.581522138695,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t92,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-57239.112085085566,-57273.59180472792,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t92,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-22688.16105706992,-22712.12421695261,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t92,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-19700.483067885823,-19708.6413288928,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t92,own_relation,left/bottle,linked,1,1.0,1,1,0.6999986795816054,,,,,linked,0.9999966989540136
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t93,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-52230.12019980981,-52264.630213018805,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t93,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-52663.182108443725,-52697.66182808608,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t93,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-21442.85477498667,-21466.81793486936,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t93,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-17954.31247536542,-17962.470736372397,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t93,own_relation,left/bottle,linked,1,1.0,1,1,0.6999991578604969,,,,,linked,0.9999978946512424
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t94,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-47946.95498262415,-47981.46499583314,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t94,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-48391.00050191609,-48425.48022155844,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t94,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-20239.547787139443,-20263.510947022132,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t94,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-16282.421403961569,-16290.579664968547,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t94,own_relation,left/bottle,linked,1,1.0,1,1,0.6999959149754871,,,,,linked,0.999989787438718
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t95,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-43994.14745705135,-44028.65747026035,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t95,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-44452.04197130352,-44486.521690945876,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t95,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-19094.56582571366,-19118.52898559635,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t95,local_goal,m0:virtual_skill_1,final_support,1,1.0,,,0.0,8.158261006977451,-14708.478310570135,-14716.636571577114,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t95,own_relation,left/bottle,linked,1,1.0,1,1,0.6999941929013664,,,,,linked,0.9999854822534162
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t96,local_goal,m0:fridge,final_support,1,1.0,,,0.0,34.51001320899262,-36914.951571742546,-36949.46158495154,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t96,local_goal,m0:right_ee,final_support,1,1.0,,,0.0,34.47971964235249,-37392.72882169319,-37427.208541335545,0,,
bimanual_put_bottle_in_fridge,left,4,left:1->2,k1:t96,local_goal,m0:virtual_skill_0,final_support,1,1.0,,,0.0,23.963159882687386,-16929.78532624863,-16953.74848613132,0,,
