experiment,background,fault,task,method,episodes,successes,success_rate,wilson95_low,wilson95_high,fault_triggered,fault_trigger_rate,triggered_successes,conditional_recovery_rate,fault_effective,relation_restored,relation_restoration_rate,legal_reentries,mean_post_fault_recovery_cycles,git_commit,result_protocol_sha256,result_path,result_sha256
fault,smooth,relation_mismatch,bimanual_handover_item,progress_dynamic_roles,50,6,0.12,0.05617600150932277,0.23804817383202986,32,0.64,6,0.1875,31,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_handover_item/progress_dynamic_roles_n50.json,a06d1b2b33842b75ba080cd72a5d200b1d48eab3ea1a06a5c15a93a7b38a35c0
fault,smooth,relation_mismatch,bimanual_handover_item,full,50,1,0.02,0.0035392592716462293,0.1049544358963781,46,0.92,1,0.021739130434782608,46,2,0.043478260869565216,19,94.82608695652173,45f48bc3e0e12d131ee9395ccddb76c6ba45685b,2f187c5f08e9dac3936170c0bd150f017de84a8b3512ed3a1d319b68368115a6,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_handover_item/full_n50.json,788f0e26b1996c35578451616057248d87975dc9a085b2bf2fb7ddcf85853d0e
fault,smooth,relation_mismatch,bimanual_lift_tray,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,49,0.98,0,0.0,48,43,0.8775510204081632,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_lift_tray/dynamac_v4_n50.json,0bd347b7d6017ab1d45fa0c76acd47e1e6ab8a75488b8a586759f5ee75f1565f
fault,smooth,relation_mismatch,bimanual_lift_tray,progress_only,50,0,0.0,0.0,0.07134759913335868,44,0.88,0,0.0,44,43,0.9772727272727273,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_lift_tray/progress_only_n50.json,2f849c211f39975781caf9297bd6255a194c3a3283e092f2b3f471dc3b8c0ef0
fault,smooth,relation_mismatch,bimanual_lift_tray,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,48,0.96,0,0.0,48,41,0.8541666666666666,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_lift_tray/progress_dynamic_roles_n50.json,670cf891d7d0c21d44c2cd14ab10a17492bfe89978e87e1cee6631a1771dddab
fault,smooth,relation_mismatch,bimanual_lift_tray,full,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,49,42,0.84,1,85.86,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_lift_tray/full_n50.json,7163aef3f4d378213704ed06462e91d6a1f3a0186ef5a6c2e1a03ed8c545e61f
fault,smooth,relation_mismatch,bimanual_sweep_to_dustpan,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_sweep_to_dustpan/dynamac_v4_n50.json,0ed120f5f3ecd139b0434d006018d07997e75dd49c9e5e16c9696e2231e43b6d
fault,smooth,relation_mismatch,bimanual_sweep_to_dustpan,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_sweep_to_dustpan/progress_only_n50.json,eac46d8820ae010417c02f40ce130599469f3ec049123fb0aae9b3ef4ab2bca4
fault,smooth,relation_mismatch,bimanual_sweep_to_dustpan,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_sweep_to_dustpan/progress_dynamic_roles_n50.json,bcea65a7a33ed3d9a9ead564c67f935c57f8ad842c9463dd62864c4f2822e7d5
fault,smooth,relation_mismatch,bimanual_sweep_to_dustpan,full,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_sweep_to_dustpan/full_n50.json,8cf4766ba1fd4700e95be733da95b250decff582041b8f1abcb52a2be1ff0d75
fault,smooth,relation_mismatch,bimanual_put_bottle_in_fridge,dynamac_v4,50,18,0.36,0.2413874965184674,0.498589831238873,46,0.92,18,0.391304347826087,44,17,0.3695652173913043,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_put_bottle_in_fridge/dynamac_v4_n50.json,165693745952692d6c4a2045c373d1b144f812217bd0ac5ae8239bcfff2376d6
fault,smooth,relation_mismatch,bimanual_put_bottle_in_fridge,progress_only,50,0,0.0,0.0,0.07134759913335868,48,0.96,0,0.0,48,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_put_bottle_in_fridge/progress_only_n50.json,69764d8b52582c96c569c8eb097b2f0c0739f3fb088971768c58b08582d661a6
fault,smooth,relation_mismatch,bimanual_put_bottle_in_fridge,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,47,0.94,0,0.0,47,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_put_bottle_in_fridge/progress_dynamic_roles_n50.json,3813dce92d257c824b45fe81b86cb4311ece898e633d72338b58e251adb8665e
fault,smooth,relation_mismatch,bimanual_put_bottle_in_fridge,full,50,30,0.6,0.46181437747589366,0.7239161026974346,49,0.98,30,0.6122448979591837,49,38,0.7755102040816326,35,79.08163265306122,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/bimanual_put_bottle_in_fridge/full_n50.json,10525572a75fac0b232458df550201797f75f79c220a8fe4f305ef8e87f888ae
fault,smooth,relation_mismatch,place_cups,dynamac_v4,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/place_cups/dynamac_v4_n50.json,5f885c5ed6bbec007dc0d96d2f5cb73cc52c38da2ff60714044814a4d8c760f6
fault,smooth,relation_mismatch,place_cups,progress_only,50,0,0.0,0.0,0.07134759913335868,48,0.96,0,0.0,47,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/place_cups/progress_only_n50.json,b3ebcd45ab2970df8886ce38360666d81d365034e20f7b6405caf69d406491f6
fault,smooth,relation_mismatch,place_cups,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/place_cups/progress_dynamic_roles_n50.json,cb1bed746b5328d04407240924b1beb3770c869e77df2762015caeb94ad55d95
fault,smooth,relation_mismatch,place_cups,full,50,14,0.28,0.1747417066591123,0.41665123695956563,50,1.0,14,0.28,50,14,0.28,42,13.72,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/place_cups/full_n50.json,1eb6a84aa607883b0fe9f96561e9061ad7fd1c8845c0b551153768cac6a7a3f9
fault,smooth,relation_mismatch,open_microwave,dynamac_v4,50,50,1.0,0.9286524008666414,1.0,0,0.0,0,,0,0,,0,,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/open_microwave/dynamac_v4_n50.json,d3311ba7a026b31eda3fd8d7f29164b33f2b76dc8f623c875e6be0fdb845df95
fault,smooth,relation_mismatch,open_microwave,progress_only,50,50,1.0,0.9286524008666414,1.0,0,0.0,0,,0,0,,0,,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/open_microwave/progress_only_n50.json,60f4f0c315dc71bb08eb06646d1dc069ce6c0c131288707798b1bd3a5b3e9b53
fault,smooth,relation_mismatch,open_microwave,progress_dynamic_roles,50,50,1.0,0.9286524008666414,1.0,0,0.0,0,,0,0,,0,,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/open_microwave/progress_dynamic_roles_n50.json,93458d3a2960baaaa23155975f65306b64720971b4eaac00ee06c18b2bcadf37
fault,smooth,relation_mismatch,open_microwave,full,50,49,0.98,0.8950455641036219,0.9964607407283539,0,0.0,0,,0,0,,0,,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/open_microwave/full_n50.json,8302f091f3464a4326d5f15b437191bbf53d53696d50f9e8661a5883d68f7882
fault,smooth,relation_mismatch,wipe_desk,dynamac_v4,50,3,0.06,0.020614970348973985,0.1621709168883817,50,1.0,3,0.06,50,18,0.36,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/wipe_desk/dynamac_v4_n50.json,072a4387df2e3001ce59e13e5fa0bce83ae225c50c7b538a25b0abcbe91cd816
fault,smooth,relation_mismatch,wipe_desk,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/wipe_desk/progress_only_n50.json,c66c3227d62a197ae4850ae40f70e055039860c684c03b56a28b6c62ab9fab46
fault,smooth,relation_mismatch,wipe_desk,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/wipe_desk/progress_dynamic_roles_n50.json,a619723110753556bffaa1370506acece94b685db9c31cce0e90495e58c3262f
fault,smooth,relation_mismatch,wipe_desk,full,50,13,0.26,0.1587152749355239,0.3955315726484883,50,1.0,13,0.26,50,22,0.44,29,27.82,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/wipe_desk/full_n50.json,c91c01ea860f3419bfcb66e9f17d58e96f41cf9b0207a5ef6d30a99b8d538b69
fault,smooth,relation_mismatch,stack_wine,dynamac_v4,50,19,0.38,0.2586278931019359,0.5184955306900701,50,1.0,19,0.38,50,26,0.52,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/stack_wine/dynamac_v4_n50.json,f774d00f65591acec1b338e91f135ab2364ec01644b6e704891538ca1d689bcb
fault,smooth,relation_mismatch,stack_wine,progress_only,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/stack_wine/progress_only_n50.json,8bdfb8042c71867c4a150fca5fcea40f545f0d5009726ebad3b32fae0b242aac
fault,smooth,relation_mismatch,stack_wine,progress_dynamic_roles,50,0,0.0,0.0,0.07134759913335868,50,1.0,0,0.0,50,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/stack_wine/progress_dynamic_roles_n50.json,0a586d61683e30d222904581cc3366d7ff490d9b9839987062ee78efcf2bdaf7
fault,smooth,relation_mismatch,stack_wine,full,50,49,0.98,0.8950455641036219,0.9964607407283539,50,1.0,49,0.98,50,50,1.0,50,43.66,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/relation_mismatch/stack_wine/full_n50.json,77149448def2427e236b015e629e32c470b2179d38689ec1c386cec115ee5f03
fault,smooth,unexpected_drop,bimanual_handover_item,dynamac_v4,50,13,0.26,0.1587152749355239,0.3955315726484883,48,0.96,11,0.22916666666666666,48,11,0.22916666666666666,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/unexpected_drop/bimanual_handover_item/dynamac_v4_n50.json,f101622a7ac5135b7d6e851772b24770fb673c528cebb04eaaea263861ec9b1c
fault,smooth,unexpected_drop,bimanual_handover_item,progress_only,50,7,0.14,0.06950833427016292,0.26186193710585537,34,0.68,7,0.20588235294117646,34,0,0.0,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/unexpected_drop/bimanual_handover_item/progress_only_n50.json,28a08a953e7591e0de4ff7692b424b2c4ef503e9935b7aac9d32ff1e4efb4ed6
fault,smooth,unexpected_drop,bimanual_handover_item,progress_dynamic_roles,50,15,0.3,0.1910355350088095,0.43750350464453397,39,0.78,15,0.38461538461538464,39,1,0.02564102564102564,0,0.0,5aa19d6a1bb51690689a58cd2454c7be09023838,97ad201e169d36404ec75552cdc6bd559d92c21ef88a1e73403af2dda7f3fc65,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/unexpected_drop/bimanual_handover_item/progress_dynamic_roles_n50.json,d3ac06fbacd9596ecee1f9b9b93aaaa2214a63348cec22497921fc4b6bf538e8
fault,smooth,unexpected_drop,bimanual_handover_item,full,50,26,0.52,0.3851174489004462,0.6520286471342195,43,0.86,24,0.5581395348837209,42,30,0.6976744186046512,6,60.372093023255815,45f48bc3e0e12d131ee9395ccddb76c6ba45685b,2f187c5f08e9dac3936170c0bd150f017de84a8b3512ed3a1d319b68368115a6,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/unexpected_drop/bimanual_handover_item/full_n50.json,7336fa37e6177aec4629b0bc9c7ed74b4ff5ed07ad1068f9672011cfe1f15e08
fault,smooth,unexpected_drop,bimanual_lift_tray,dynamac_v4,50,44,0.88,0.7619518261679702,0.9438239984906772,48,0.96,44,0.9166666666666666,48,48,1.0,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/unexpected_drop/bimanual_lift_tray/dynamac_v4_n50.json,86b8d3f57e976514f7228147d60576449c979f4f040997556de1818b0207a2d6
fault,smooth,unexpected_drop,bimanual_lift_tray,progress_only,50,43,0.86,0.7381380628941446,0.9304916657298371,44,0.88,43,0.9772727272727273,44,43,0.9772727272727273,0,0.0,8fd261c61a018f617075e9704d44041181495065,8f84cd11419923ba6262faa4bdea2081b8985089c1e1c03845b80232cb3eeebd,/home/zhengyushuang/workspace/essay2608/integrations/rlbench/results/phase6_formal_v1/fault/unexpected_drop/bimanual_lift_tray/progress_only_n50.json,6bcbb17922a8d0060c01bcf40a090a125c99141b92bcb58b8b1b2cf3260a9048
